38	2592
38	2305
38	7462
38	5931
38	2541
38	3826
38	3571
38	7189
38	3737
38	3003
38	9052
39	928
39	8609
39	3618
39	6243
39	7017
39	3086
39	5603
39	7030
39	3292
39	1181
39	3134
40	6049
40	6299
40	8708
40	1225
40	5484
40	8685
40	6605
40	4280
40	2747
40	8254
41	4705
41	8261
41	8360
41	1656
41	4073
41	6964
41	7799
41	5257
41	4351
42	8481
42	5314
42	7214
42	9999
42	3608
42	6484
42	7576
42	3055
42	1853
43	2464
43	2818
43	6020
43	6213
43	7463
43	6510
43	7598
43	5819
43	6814
43	2110
44	2626
44	739
44	3973
44	5706
44	4843
44	8627
44	4299
44	1749
44	5814
45	6432
45	4129
45	7075
45	1366
45	4107
45	3023
45	1200
45	4245
45	9686
45	1400
45	2458
46	6756
46	6789
46	4742
46	8881
46	6443
46	8238
46	145
46	5454
46	1976
46	5828
47	8388
47	9768
47	5454
47	7824
47	6852
47	4118
47	5432
47	9401
47	5818
47	666
47	2975
48	7779
48	1797
48	5575
48	2385
48	7947
48	654
48	7247
48	1777
48	4019
48	9518
48	3483
48	8885
49	3968
49	3778
49	4291
49	2182
49	8457
49	4656
49	4818
49	1587
49	7352
49	3772
50	4320
50	8736
50	6658
50	1667
50	9353
50	9578
50	1100
50	530
50	8466
50	6173
51	4684
51	3042
51	6630
51	5831
51	9737
51	8906
51	9579
51	3596
51	226
51	3345
51	7511
51	5339
51	5244
52	160
52	2148
52	2533
52	7336
52	6666
52	8043
52	8237
52	1167
52	6097
52	2388
53	3589
53	423
53	9769
53	7636
53	1325
53	9999
53	6484
53	8726
53	7576
53	1337
53	6319
53	5854
53	7205
54	2144
54	7104
54	3554
54	5511
54	682
54	7500
54	461
54	6454
54	7804
54	5829
55	7744
55	2505
55	5483
55	8334
55	687
55	5716
55	4462
55	441
55	4959
55	63
56	7883
56	573
56	4888
56	8052
56	6805
56	7478
56	3705
56	6841
56	858
56	9338
56	2239
57	2477
57	5605
57	3562
57	5945
57	5934
57	4061
57	2736
57	6425
57	5114
57	6427
57	3133
58	1505
58	3141
58	1062
58	6369
58	2842
58	267
58	6828
58	1109
58	1111
58	2523
58	6557
58	9589
59	3489
59	5986
59	9867
59	9060
59	7371
59	300
59	5730
59	8751
59	9684
59	8246
59	5668
60	2048
60	3072
60	647
60	7721
60	1586
60	6643
60	5876
60	8539
60	8766
60	1631
61	5346
61	3397
61	6086
61	3149
61	9968
61	3281
61	3091
61	6132
61	6582
61	9111
61	6904
61	1882
62	2784
62	6480
62	9982
62	8015
62	2768
62	3966
62	8313
62	764
62	8639
63	4462
63	2505
63	5483
63	8334
63	687
63	7731
63	5716
63	4398
63	441
63	4959
63	7646
64	9699
64	5230
64	332
64	3821
64	974
64	3858
64	6835
64	8661
64	787
64	8147
65	4386
65	7398
65	2888
65	2762
65	8077
65	9358
65	5053
65	330
65	3615
66	1702
66	2345
66	1099
66	9940
66	2520
66	820
66	9140
66	829
66	2207
67	3653
67	8774
67	8265
67	9040
67	4338
67	5524
67	6293
67	926
67	2517
68	8064
68	3489
68	5986
68	2308
68	9060
68	7371
68	5730
68	1681
68	7674
68	9786
69	4518
69	5801
69	1388
69	3502
69	8977
69	7252
69	1304
69	1593
69	351
70	3872
70	8323
70	2661
70	2952
70	9161
70	1034
70	4300
70	2423
70	8890
70	3100
70	9381
71	4930
71	323
71	3844
71	9133
71	5457
71	7523
71	5397
71	4188
71	6229
72	3043
72	1623
72	729
72	1451
72	7628
72	3122
72	1843
72	4052
72	9142
72	1497
72	3353
73	2496
73	4064
73	3682
73	2987
73	1925
73	8936
73	5131
73	9644
73	1058
73	3218
73	4667
73	7871
73	6783
74	5891
74	9668
74	101
74	1813
74	2584
74	676
74	5307
74	7901
74	1093
75	1963
75	9509
75	9926
75	2954
75	6638
75	5907
75	5812
75	7733
75	1802
76	5923
76	6892
76	2222
76	1752
76	9362
76	1283
76	7096
76	9027
76	2451
76	1087
77	7131
77	804
77	6063
77	1053
77	5361
77	6774
77	5400
77	4525
77	6811
77	285
78	2755
78	5992
78	1708
78	6378
78	3628
78	2157
78	846
78	3123
78	6963
78	8154
79	6019
79	7941
79	4999
79	9296
79	8696
79	7447
79	2424
79	2330
79	7998
79	2501
80	1024
80	9253
80	8682
80	6571
80	9297
80	1170
80	7223
80	633
80	3610
80	924
81	2404
81	1126
81	6897
81	524
81	9645
81	465
81	660
81	1783
81	1533
81	446
82	9537
82	8356
82	2214
82	5672
82	8847
82	817
82	1177
82	1277
82	9118
83	7648
83	8707
83	5198
83	8879
83	9813
83	3224
83	9275
83	4507
83	8606
84	4864
84	1827
84	9033
84	1297
84	2873
84	4666
84	539
84	5340
84	8093
84	9534
85	8577
85	8451
85	5927
85	7372
85	3313
85	3459
85	8850
85	5551
85	3889
85	4050
85	3363
85	5159
86	2690
86	8731
86	6373
86	4967
86	4680
86	3629
86	6931
86	3707
86	4182
86	979
87	6688
87	2503
87	1101
87	7085
87	5205
87	6230
87	2778
87	5371
87	1791
87	5279
88	6914
88	3523
88	5445
88	8680
88	4540
88	171
88	1937
88	2167
88	5916
88	3485
89	289
89	2838
89	5129
89	3082
89	6541
89	526
89	9263
89	7218
89	3764
89	1300
89	8822
89	1756
89	621
90	2435
90	7909
90	8358
90	9994
90	1355
90	7891
90	5659
90	1658
90	5535
91	4368
91	738
91	9315
91	4031
91	7367
91	7850
91	5261
91	144
91	4658
91	3701
91	6913
91	6175
92	9345
92	1604
92	6917
92	6013
92	9267
92	3702
92	4965
92	3196
92	3677
92	191
93	4000
93	4865
93	3490
93	6339
93	8646
93	9446
93	202
93	2379
93	9229
93	9423
93	9565
93	1721
94	1507
94	5862
94	8393
94	5164
94	9097
94	5430
94	6999
94	1912
94	4025
94	1530
94	9819
95	2544
95	4035
95	389
95	6477
95	6813
95	6096
95	2867
95	3541
95	2518
95	9112
95	5661
95	5117
95	1150
96	2243
96	6823
96	7464
96	8028
96	6103
96	333
96	2061
96	7991
96	6383
96	9244
97	3330
97	6021
97	4714
97	1131
97	1006
97	4752
97	2290
97	4980
97	5881
97	4756
98	5475
98	2820
98	9553
98	7505
98	5715
98	2100
98	2614
98	730
98	9311
99	2817
99	5186
99	4353
99	5419
99	6029
99	2734
99	1039
99	369
99	4771
99	8855
99	2521
99	5948
99	1374
100	3936
100	2977
100	7493
100	5128
100	2001
100	850
100	2647
100	7897
100	2170
100	4218
100	895
101	5891
101	9668
101	3215
101	6195
101	4565
101	2584
101	7901
101	1054
101	1093
102	1538
102	5795
102	6404
102	4648
102	2922
102	3760
102	921
102	2490
102	6813
103	6177
103	8547
103	3816
103	4366
103	3408
103	7923
103	8404
103	3713
103	4571
103	6525
104	749
104	8036
104	8653
104	6413
104	4691
104	7285
104	8022
104	5528
104	9306
104	1787
104	7197
105	4193
105	7649
105	3562
105	9278
105	3340
105	2418
105	2558
105	7353
105	5337
105	8861
105	1534
106	4032
106	9025
106	4357
106	4743
106	8456
106	7534
106	4240
106	8567
106	1848
107	2880
107	3013
107	3400
107	2601
107	8754
107	4753
107	7570
107	5555
107	8340
107	6938
108	1703
108	2761
108	8596
108	2891
108	1839
108	9744
108	7603
108	8276
108	1945
108	9176
108	404
108	731
108	8798
109	8128
109	2114
109	1700
109	1160
109	1932
109	7310
109	1965
109	2550
109	3036
109	4669
109	2398
110	417
110	8962
110	7171
110	5832
110	8300
110	8296
110	9170
110	6739
110	8084
110	8910
111	400
111	4897
111	6504
111	7975
111	6220
111	4237
111	5808
111	9780
111	6550
111	3896
111	7036
111	4031
112	2439
112	4363
112	9487
112	4659
112	1811
112	6996
112	3990
112	2969
112	152
112	4660
112	3774
113	804
113	5361
113	3144
113	5903
113	5396
113	468
113	2138
113	3103
113	6559
114	9347
114	4745
114	7210
114	8718
114	9973
114	5142
114	2167
114	4540
114	9853
115	6597
115	4583
115	1548
115	6740
115	5749
115	8662
115	3033
115	3675
115	1437
116	8096
116	9667
116	6693
116	9928
116	969
116	6382
116	3699
116	8372
116	1206
116	2524
116	4197
117	7407
117	3209
117	2639
117	3359
117	1459
117	3417
117	1050
117	7451
117	5213
117	3807
118	6307
118	489
118	170
118	3543
118	6380
118	976
118	2642
118	6647
118	6986
118	7359
119	7553
119	6601
119	6124
119	4813
119	878
119	6896
119	4466
119	148
119	5465
119	252
120	3939
120	4740
120	9286
120	5767
120	8043
120	1036
120	5554
120	1207
120	5723
120	7335
121	6114
121	1444
121	5897
121	7533
121	303
121	4432
121	9875
121	1818
121	9371
121	3038
122	1187
122	9957
122	9201
122	3592
122	1674
122	4555
122	4113
122	5907
122	3845
123	5664
123	258
123	803
123	452
123	1833
123	4241
123	8018
123	5973
123	1562
123	4954
124	7296
124	4704
124	7460
124	7045
124	9094
124	585
124	8011
124	3024
124	7542
124	6524
124	9274
125	5446
125	6921
125	3244
125	2189
125	6962
125	371
125	5559
125	2937
125	7058
125	3230
126	8688
126	7047
126	4303
126	1264
126	2674
126	5427
126	1751
126	7672
126	8605
127	9505
127	898
127	2501
127	1257
127	460
127	5171
127	8696
127	378
127	3994
128	2018
128	2531
128	934
128	1314
128	8578
128	4717
128	3000
128	5685
128	2392
128	2781
128	6974
128	4949
129	3619
129	8261
129	9258
129	4332
129	8301
129	3181
129	6964
129	9717
129	1656
129	5278
130	8406
130	9929
130	1842
130	3894
130	841
130	536
130	1082
130	4251
130	5564
130	7133
131	1602
131	5980
131	6125
131	1458
131	7283
131	6779
131	9628
131	5309
131	1502
132	6976
132	7558
132	9066
132	8203
132	4620
132	3282
132	3030
132	3640
132	6588
132	8095
133	3969
133	5603
133	8609
133	1001
133	8657
133	7030
133	9833
133	632
133	9145
134	3267
134	4822
134	4107
134	4434
134	963
134	1366
134	9210
134	6365
134	8131
135	678
135	7207
135	748
135	3823
135	1872
135	1171
135	8024
135	1564
135	6015
136	322
136	4165
136	9670
136	3913
136	2154
136	8709
136	1582
136	1653
136	5439
136	8765
136	670
136	821
137	8964
137	9718
137	3954
137	7312
137	7441
137	4562
137	3190
137	1577
137	3963
138	3184
138	6850
138	6326
138	8263
138	9512
138	8688
138	3220
138	2806
138	7225
139	7339
139	7397
139	881
139	2896
139	3761
139	1908
139	8315
139	6973
139	1278
140	1057
140	4515
140	5545
140	714
140	9358
140	3216
140	3472
140	2676
140	4503
140	5145
140	3838
141	7643
141	4356
141	6886
141	232
141	5867
141	685
141	8849
141	4755
141	8431
141	3637
141	8729
141	2425
141	6551
141	1343
142	8048
142	7784
142	9674
142	5496
142	429
142	4272
142	4072
142	4535
142	7448
143	8930
143	1667
143	8804
143	4327
143	3182
143	625
143	9874
143	9043
143	7863
143	824
143	4186
144	3040
144	4368
144	9315
144	7367
144	6175
144	7850
144	2028
144	5261
144	4658
144	3701
144	6913
144	3421
144	7838
144	4031
145	6756
145	3494
145	8238
145	5454
145	4118
145	5432
145	5828
145	5818
145	666
145	6334
146	1442
146	7749
146	3153
146	5005
146	9002
146	5106
146	9359
146	3377
146	7291
146	296
147	6881
147	8002
147	355
147	1636
147	4552
147	2372
147	1260
147	8782
147	7510
147	4185
147	2532
147	7642
147	8542
148	6148
148	6601
148	6124
148	4813
148	878
148	4466
148	5465
148	3998
149	1729
149	196
149	7306
149	9586
149	5999
149	5937
149	9010
149	4343
149	3128
149	2212
149	4446
150	6757
150	4519
150	9801
150	459
150	6060
150	6290
150	9332
150	8444
150	8709
151	7845
151	6677
151	7471
151	4336
151	5489
151	2802
151	6517
151	411
151	655
151	5949
151	286
151	8799
152	7145
152	4363
152	8242
152	1811
152	6996
152	7317
152	3990
152	6206
153	9793
153	4738
153	6316
153	9419
153	1836
153	596
153	4469
153	5879
153	2111
154	1524
154	3175
154	9609
154	4204
154	6445
154	3120
154	8435
154	532
154	9465
155	7200
155	8608
155	4179
155	3780
155	6574
155	9967
155	2256
155	6834
155	9555
155	8536
155	8733
156	9115
156	6934
156	476
156	715
156	1613
156	2830
156	8216
156	470
156	5976
156	1307
156	9789
156	3327
157	8869
157	6355
157	3249
157	5514
157	2199
157	2860
157	2286
157	4806
157	8689
157	7827
157	5911
157	4005
158	5282
158	3338
158	1263
158	568
158	5684
158	5397
158	7478
158	4888
158	858
158	9338
159	898
159	4420
159	4392
159	7198
159	1309
159	3760
159	808
159	5333
159	8413
159	6910
159	5215
160	3939
160	2148
160	5767
160	7336
160	6666
160	8237
160	4047
160	6097
160	4692
161	740
161	7341
161	5166
161	7981
161	7091
161	9748
161	990
161	5208
161	5567
161	9086
161	7029
162	1376
162	742
162	3079
162	4494
162	8688
162	2901
162	7159
162	7672
162	7225
162	4750
163	3809
163	5508
163	4773
163	3649
163	1287
163	6604
163	3213
163	9400
163	9337
164	8226
164	4452
164	4902
164	8328
164	6347
164	9838
164	399
164	944
164	6137
164	4574
165	2848
165	5161
165	7621
165	2799
165	9106
165	9815
165	9467
165	7708
165	1349
166	5347
166	4646
166	5223
166	8013
166	4110
166	1712
166	1715
166	6613
166	8341
167	6134
167	7272
167	2637
167	9774
167	598
167	3960
167	8250
167	6715
167	3932
167	3130
168	5019
168	182
168	695
168	1618
168	3983
168	3304
168	946
168	2260
168	6390
168	9367
168	3931
168	319
169	2913
169	4194
169	5571
169	9480
169	6442
169	4726
169	6745
169	9690
169	7466
170	4800
170	1344
170	2242
170	6307
170	6692
170	9574
170	8749
170	1364
170	7063
170	1176
170	9593
170	7359
171	9505
171	6914
171	3523
171	5445
171	7946
171	1937
171	7447
171	3485
172	2724
172	3724
172	2347
172	5260
172	3314
172	9269
172	503
172	6778
172	1659
172	5758
173	8827
173	3428
173	6341
173	5768
173	427
173	5423
173	7348
173	5783
173	8212
173	8571
174	871
174	4988
174	8615
174	1228
174	3728
174	2769
174	4761
174	8634
174	5116
174	1886
175	5190
175	1288
175	720
175	692
175	3958
175	4087
175	186
175	7836
175	893
175	5407
176	2438
176	7589
176	934
176	4875
176	1807
176	691
176	3098
176	1883
176	1855
177	7778
177	9284
177	6949
177	4905
177	2226
177	3189
177	6075
177	5021
177	2174
178	2980
178	7302
178	6282
178	4879
178	7120
178	9651
178	766
178	9304
178	1470
179	9159
179	5609
179	9099
179	7884
179	8851
179	8976
179	7113
179	5908
179	5875
179	2363
180	5249
180	8046
180	1137
180	4402
180	4275
180	2869
180	4662
180	4057
180	4570
181	8514
181	451
181	4458
181	2923
181	9519
181	8912
181	8979
181	9109
181	857
181	5533
181	639
182	4325
182	5516
182	1618
182	6862
182	1391
182	946
182	3931
182	5852
182	8990
183	3168
183	5616
183	3306
183	8335
183	6032
183	5459
183	1044
183	9495
183	187
183	618
184	3841
184	1060
184	6088
184	777
184	3828
184	7702
184	4132
184	1946
184	572
184	8990
184	9439
185	4065
185	1666
185	3654
185	490
185	4235
185	3245
185	1648
185	6770
185	4820
185	2078
186	1288
186	3434
186	1068
186	9741
186	692
186	7833
186	7644
186	5407
187	5024
187	5665
187	8043
187	7078
187	6753
187	3306
187	9879
187	5616
187	1044
187	9495
188	1760
188	2788
188	4585
188	7607
188	3981
188	9134
188	7727
188	1112
188	521
188	1592
188	9513
188	4638
189	3940
189	679
189	1801
189	2191
189	3652
189	1201
189	1462
189	8439
189	5369
189	988
189	9151
190	994
190	5862
190	2534
190	2728
190	9097
190	9516
190	1646
190	463
190	5164
190	6999
191	8834
191	1604
191	6917
191	6013
191	7325
191	3217
191	1266
191	1148
191	3196
191	3677
192	8128
192	9667
192	2948
192	6537
192	1898
192	4079
192	2032
192	3698
192	6971
192	2525
193	2280
193	2922
193	8687
193	2707
193	6910
193	921
193	8666
193	1309
193	5534
194	1123
194	9127
194	6540
194	2066
194	7843
194	983
194	1049
194	5115
194	9469
195	8901
195	2275
195	4828
195	6796
195	2413
195	8947
195	9815
195	8892
195	2463
196	1729
196	5040
196	4956
196	7306
196	7918
196	5999
196	5232
196	5731
196	3128
196	8124
197	1953
197	3426
197	7107
197	7244
197	4971
197	6348
197	6799
197	1266
197	474
197	3196
197	6013
197	2943
198	1154
198	868
198	9958
198	2409
198	9483
198	1773
198	8593
198	8787
198	1630
199	7489
199	8501
199	997
199	4393
199	2094
199	1720
199	7096
199	3572
199	5550
199	8343
199	1752
199	9855
199	1244
199	2085
199	8472
199	1087
200	1920
200	6144
200	5702
200	1581
200	3822
200	5487
200	2192
200	3480
200	5619
200	3124
200	4216
200	4505
200	1370
201	8933
201	6855
201	2312
201	5706
201	4008
201	3026
201	4115
201	8852
201	5814
201	9791
201	3973
202	4000
202	4865
202	6339
202	8646
202	9229
202	8911
202	9565
202	9423
203	416
203	9536
203	8194
203	4932
203	7719
203	3791
203	5138
203	4007
203	8815
203	3708
203	5013
204	1601
204	1666
204	2756
204	7301
204	1841
204	5065
204	4842
204	2958
204	401
204	7126
204	4409
204	5183
205	3335
205	3528
205	6191
205	4941
205	5169
205	557
205	3865
205	3482
205	8175
205	7037
205	4671
206	4805
206	2919
206	3784
206	7246
206	7025
206	6419
206	3127
206	6140
206	7422
207	7363
207	1861
207	1223
207	584
207	9516
207	2824
207	3444
207	3567
207	1020
207	2493
208	9282
208	771
208	8612
208	680
208	2057
208	394
208	4716
208	7277
208	6254
208	9839
208	2129
208	210
208	3195
208	7661
209	5089
209	996
209	1221
209	9233
209	8353
209	3882
209	4685
209	4399
209	629
209	5342
210	9282
210	771
210	7684
210	680
210	2057
210	6254
210	2129
210	622
210	8777
210	8612
210	3195
211	3078
211	3880
211	9616
211	7217
211	8563
211	7382
211	1143
211	1914
211	3323
212	5840
212	1065
212	266
212	5491
212	8176
212	9011
212	6966
212	8955
212	5406
213	2626
213	739
213	9125
213	4843
213	7946
213	1995
213	9196
213	9454
213	8465
213	1749
213	3925
214	6211
214	364
214	1327
214	8112
214	4305
214	1362
214	3093
214	3961
214	8381
214	1311
215	4384
215	4928
215	5687
215	6126
215	7375
215	7408
215	5043
215	2038
215	9688
215	5273
215	2266
215	8983
216	2914
216	6852
216	1669
216	422
216	2566
216	1837
216	7629
216	8632
216	9683
216	9401
216	8412
216	6077
217	5792
217	8035
217	2052
217	7565
217	7992
217	3185
217	6706
217	5144
217	1423
217	2908
217	1245
218	8240
218	2083
218	5444
218	6277
218	2822
218	2065
218	461
218	2766
218	3087
218	4560
218	7665
218	7331
218	2446
219	2817
219	6919
219	9036
219	5004
219	8557
219	2734
219	369
219	6322
219	5395
219	4910
219	1398
219	9054
219	2321
220	8931
220	424
220	6709
220	2638
220	2031
220	7248
220	2483
220	4757
220	701
220	9397
221	2081
221	4610
221	3911
221	3176
221	6151
221	2839
221	520
221	3314
221	8711
221	503
221	1017
222	2213
222	6471
222	4713
222	4490
222	5079
222	8913
222	6899
222	884
222	6741
222	5719
222	8540
222	8421
223	1249
223	5123
223	8903
223	8395
223	7820
223	6926
223	9235
223	3188
223	8189
224	7760
224	8449
224	360
224	2567
224	6349
224	8513
224	4496
224	8622
224	6329
224	2143
225	576
225	3330
225	5991
225	3755
225	3821
225	1006
225	2290
225	787
225	8661
225	344
226	5831
226	9737
226	9163
226	4684
226	398
226	279
226	5244
226	3596
226	8391
227	5744
227	8324
227	3721
227	9456
227	5938
227	7192
227	6233
227	7194
227	1595
228	8992
228	1635
228	1542
228	1162
228	5522
228	3279
228	3033
228	5379
228	9398
228	9049
228	7769
228	8602
228	5500
229	2688
229	2945
229	7921
229	2696
229	8272
229	9649
229	9202
229	5246
229	3996
229	765
229	574
230	7746
230	2051
230	6374
230	9153
230	2632
230	9127
230	9576
230	5041
230	5271
230	5115
231	9569
231	7940
231	5705
231	5386
231	3950
231	4112
231	2579
231	7753
231	1949
232	7643
232	4356
232	6551
232	5867
232	685
232	8849
232	4755
232	3637
232	8729
232	2425
232	8431
232	1343
233	6305
233	2759
233	9319
233	4913
233	2196
233	1689
233	6042
233	1627
233	1566
233	1023
234	1632
234	3808
234	1095
234	8808
234	7209
234	615
234	5069
234	5184
234	7585
234	9652
234	9312
234	412
235	8902
235	9799
235	7985
235	8342
235	1367
235	3290
235	3452
235	3965
235	5886
236	8834
236	5704
236	7403
236	3404
236	8783
236	2185
236	3928
236	7705
236	829
237	2561
237	2921
237	2382
237	335
237	3633
237	7250
237	5107
237	6872
237	2329
237	8157
238	8129
238	8139
238	1543
238	7369
238	3595
238	7856
238	4531
238	4154
238	4314
239	640
239	6149
239	9575
239	9834
239	1132
239	9997
239	1939
239	6935
239	281
240	2794
240	9868
240	466
240	5778
240	1269
240	8374
240	5247
240	6718
240	7071
241	9922
241	2342
241	8710
241	3112
241	6989
241	4509
241	6393
241	5498
241	3643
241	9949
242	6400
242	6950
242	7750
242	5864
242	4138
242	4588
242	786
242	3437
242	8020
242	7922
242	7174
242	3710
243	2755
243	5700
243	3484
243	6378
243	3151
243	732
243	9380
243	9850
243	1724
244	9408
244	517
244	7303
244	4395
244	7825
244	5682
244	9267
244	2855
244	4734
245	734
245	2596
245	6697
245	3343
245	9424
245	3473
245	6300
245	830
245	5311
246	2401
246	2598
246	1766
246	1921
246	4745
246	5072
246	2473
246	7322
246	9477
247	1157
247	7334
247	5070
247	2223
247	3534
247	9647
247	6033
247	4213
247	1967
248	8001
248	9860
248	9510
248	8297
248	6122
248	3309
248	8623
248	2011
248	2015
249	1122
249	1987
249	3300
249	1445
249	838
249	7785
249	9131
249	2668
249	8322
249	7187
249	5789
249	2399
250	5594
250	6787
250	9114
250	7741
250	9104
250	1620
250	2454
250	892
250	7997
251	7745
251	9947
251	7748
251	1125
251	7238
251	1354
251	2093
251	2158
251	7600
251	7114
251	6078
252	7553
252	1740
252	7751
252	6601
252	6124
252	4813
252	878
252	6896
252	1301
252	9499
253	3594
253	773
253	7496
253	1929
253	3146
253	6605
253	5331
253	8665
253	2590
254	7649
254	6754
254	1446
254	4193
254	904
254	9261
254	4238
254	7892
254	7962
254	2558
255	5632
255	257
255	8107
255	5318
255	5505
255	907
255	1935
255	1347
255	8986
255	7455
255	7709
255	4541
256	2878
256	8519
256	8683
256	8973
256	815
256	4565
256	8631
256	2584
256	3215
256	7484
256	1054
257	5632
257	3172
257	3270
257	5505
257	8905
257	7709
257	2134
257	3657
257	4541
257	7455
258	4770
258	5027
258	4516
258	1642
258	1007
258	4400
258	4241
258	8018
258	6014
259	8740
259	7462
259	1961
259	1707
259	9635
259	8596
259	2581
259	3672
259	9316
259	6939
259	9052
260	7264
260	7811
260	9809
260	3241
260	9835
260	6418
260	7245
260	9585
260	2578
260	6535
260	318
261	3838
261	9387
261	6891
261	3888
261	4657
261	8594
261	7412
261	5173
261	5816
261	6908
261	3582
261	7999
262	770
262	3875
262	4708
262	5381
262	588
262	4846
262	8784
262	2643
262	9470
262	2815
263	8326
263	9262
263	7732
263	5082
263	4946
263	5492
263	3641
263	4442
263	7162
263	4415
264	4192
264	2211
264	7556
264	7973
264	6123
264	7250
264	5847
264	3960
264	7354
264	8250
265	4259
265	5000
265	9228
265	2797
265	4881
265	7276
265	2548
265	8119
265	4797
266	5840
266	8955
266	8488
266	8399
266	8176
266	1554
266	9556
266	4315
266	6686
267	6369
267	4099
267	3141
267	1062
267	1505
267	9804
267	5328
267	4144
267	9428
267	9589
267	6557
267	1109
268	8544
268	4101
268	2103
268	3279
268	9327
268	2864
268	8398
268	1750
268	2071
268	7919
268	7390
269	7136
269	8099
269	3652
269	1917
269	8299
269	7662
269	845
269	3729
269	1298
269	5373
269	7982
269	5369
269	9561
269	4413
269	2271
270	8481
270	5314
270	9283
270	7333
270	3055
270	688
270	562
270	5552
270	7214
270	4054
270	3608
271	5893
271	8817
271	7571
271	9681
271	3283
271	2776
271	955
271	3727
271	2053
272	5442
272	3811
272	2343
272	9805
272	7149
272	849
272	3251
272	7476
272	2042
272	1340
273	9828
273	5861
273	5132
273	9455
273	2002
273	9046
273	472
273	4762
273	1660
273	9053
273	8069
274	9351
274	1224
274	9001
274	5354
274	6423
274	5712
274	3575
274	6857
274	5756
274	8831
275	7235
275	5225
275	6634
275	6699
275	4596
275	3284
275	4009
275	8889
275	7867
275	9611
276	1075
276	1699
276	3460
276	8037
276	8993
276	617
